food_id,food_desc,WWEIA_desc,ingredient_desc,first_words,calorie,protein,carb,sugar,fiber,saturated_fat,cholesterol,sodium,calcium,phosphorus,potassium,iron,folic_acid,vitamin_c,vitamin_d,vitamin_b12,low_calorie,high_calorie,low_protein,high_protein,low_carb,high_carb,low_sugar,high_sugar,low_fiber,high_fiber,low_saturated_fat,high_saturated_fat,low_cholesterol,high_cholesterol,low_sodium,high_sodium,low_calcium,high_calcium,low_phosphorus,high_phosphorus,low_potassium,high_potassium,low_iron,high_iron,low_folic_acid,high_folic_acid,low_vitamin_c,high_vitamin_c,low_vitamin_d,high_vitamin_d,low_vitamin_b12,high_vitamin_b12,macro_carb,macro_phosphorus,macro_calorie,macro_potassium,macro_sodium,macro_cholesterol,macro_saturated_fat,macro_protein,macro_sugar,macro_fiber,macro_iron,macro_folic_acid,macro_vitamin_b12,macro_calcium,micro_vitamin_d,macro_vitamin_c,non_zero_nutrition_count
27460490,"Julienne salad, meat, cheese, eggs, vegetables, no dressing",Meat mixed dishes,"Egg, whole, cooked, hard-boiled",julienne salad meat,95.86882317,9.117670805,2.34084601,1.528254806,0.781738209,2.535235368,97.25686099,182.801087,77.60585177,121.0719837,181.292057,0.696674775,0.0,3.275168204,0.368770693,0.369157955,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,8
58117310,"Kibby, Puerto Rican style",Meat mixed dishes,"Spices, pepper, black",kibby puerto rican,168.1818182,8.754545455,17.99090909,0.8,3.090909091,2.672727273,24.54545455,558.1818182,20.90909091,120.9090909,206.3636364,1.254545455,0.0,0.909090909,0.0,0.554545455,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,8
58161321,Kidney beans and brown rice,"Bean, pea, legume dishes","Rice, brown, cooked, no added fat",kidney beans and,154.5301387,5.924338746,22.89349694,0.275026761,4.761759227,0.67782525,0.0,211.3102535,17.14753036,120.0521968,258.9278458,1.869971485,0.0,0.633049759,0.0,0.0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,10
58122320,Knish,Turnovers and other grain-based items,"Flour, wheat, all-purpose, enriched, bleached",knish,342.0259812,10.16493459,31.10521651,1.034847982,1.018831767,4.213614704,85.11037406,459.4847982,44.51077944,134.3224618,106.9740188,2.22043302,41.75327068,0.027271052,0.764068546,0.259242676,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,7
58122330,"Knish, meat",Turnovers and other grain-based items,"Margarine, stick",knish meat,348.1570181,13.13225281,25.68072628,0.77064926,1.178453453,5.155585391,99.08936714,428.5759649,25.59934935,131.4532588,171.2822545,2.565444333,33.94341564,0.764136359,0.711840629,0.942616505,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,9
58122310,"Knish, potato",Turnovers and other grain-based items,"Wheat flour, white, all-purpose, enriched, bleached",knish potato,349.9537242,7.596391473,33.8164279,0.631954906,1.54841727,4.19549008,86.98862797,372.533353,22.62935066,98.4758529,154.4109683,2.259754837,39.64259341,1.560429282,0.735538818,0.201742726,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,7
27415170,Kung Pao beef,Stir-fry and soy-based sauce mixtures,"Beef, round, top round steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, broiled",kung pao beef,228.3268035,18.40817905,5.087174167,1.505436058,1.097975984,3.515124159,39.88977938,254.703071,21.24390677,151.5026376,268.2297197,1.588530858,0.0,7.673114164,0.041358061,0.82583474,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,9
27445220,Kung pao chicken,Stir-fry and soy-based sauce mixtures,"Restaurant, Chinese, kung pao chicken",kung pao chicken,188.0155214,13.19192357,6.930570857,2.739754247,1.445505555,2.055408431,31.79721847,465.8182555,24.47845758,123.4827293,238.5821955,0.942757014,0.0,6.059236811,0.008768922,0.131354916,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,6
27420150,Kung Pao pork,Stir-fry and soy-based sauce mixtures,"Vegetable oil, NFS",kung pao pork,284.7736626,16.1563786,7.283950617,2.555555556,1.316872428,4.211111111,36.6255144,525.9259259,31.27572016,167.4897119,336.6255144,1.176954733,0.0,4.732510288,0.0,0.329218107,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,9
27450470,Kung Pao shrimp,Stir-fry and soy-based sauce mixtures,"Soup, chicken broth, low sodium, canned",kung pao shrimp,206.826244,18.08073691,6.439409617,1.623547922,1.178130571,1.889756177,116.6390474,439.9765081,52.02434341,201.3741311,247.1293079,2.029742359,0.0,4.474613153,0.0,0.773083768,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,0,10
27130010,Lamb or mutton with gravy,Meat mixed dishes,"Lamb, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/4"" fat, choice, cooked",lamb or mutton,190.9336128,17.41541529,1.762791946,0.109441238,0.055945876,4.915344291,64.35722174,332.1924923,11.2802498,135.859452,226.1230666,1.404673801,0.0,0.0,0.048139474,1.702618115,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,10
27430610,"Lamb shish kabob with vegetables, excluding potatoes",Meat mixed dishes,"Mushrooms, white, cooked, boiled, drained, without salt",lamb shish kabob,119.607766,12.65434767,4.438651605,2.279043858,0.979943159,2.009863316,41.4964215,260.1224662,19.43955416,116.162362,264.3002672,1.255022172,0.0,12.79756921,0.061841182,1.285531956,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,8
41311030,Lentil curry,"Bean, pea, legume dishes",Curry sauce,lentil curry,109.3149372,3.670862402,12.27707242,3.242964199,3.472660533,1.295251241,0.191916516,382.6289085,24.60407958,78.12899135,291.9324963,1.437512763,0.0,7.443513241,0.0,0.009506536,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,8
41311040,Lentil curry with rice,"Bean, pea, legume dishes","Rice, cooked, NFS",lentil curry with,117.4259635,3.274315373,18.56542971,1.965856735,2.229040075,0.808044356,0.128048375,327.509047,18.91282925,63.97676555,188.874594,1.340117892,21.89588089,4.450864317,0.0,0.005469402,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,8
75144100,"Lettuce, wilted, with bacon dressing",Vegetable dishes,"Lettuce, green leaf, raw",lettuce wilted with,79.2,2.752,2.408,0.672,1.04,2.4104,9.6,126.4,30.4,48.0,188.8,0.776,0.0,13.04,0.0,0.056,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,7
27460750,"Liver, beef or calves, and onions",Meat mixed dishes,"Margarine, stick",liver beef or,128.0132029,16.71556722,6.986303396,1.768969759,0.529118539,1.220693628,232.8321604,275.5605984,12.09130313,309.5866336,277.2546997,3.862054872,0.0,2.384465721,0.761772552,50.78752022,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,11
27260510,Liver dumpling,Meat mixed dishes,"Spices, pepper, black",liver dumpling,283.7784038,23.11037473,12.7504931,0.880143406,0.986871532,4.276094807,337.2088206,728.7369469,48.63041684,383.5281263,296.136008,5.409749324,12.26871532,2.702631953,1.31582871,46.02513245,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,10
27460710,"Livers, chicken, chopped, with eggs and onion",Poultry mixed dishes,"Fat, chicken",livers chicken chopped,224.5870754,12.89612401,2.925409719,1.24367112,0.619695109,5.351411267,317.969432,717.5250665,20.30025498,208.5603247,168.6004705,5.280251133,0.0,13.84704159,0.897435897,7.455605368,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,10
58136120,"Lo mein, meatless",Fried rice and lo/chow mein,"Restaurant, Chinese, vegetable lo mein, without meat",lo mein meatless,122.6207471,4.494683146,19.92996737,2.058133882,1.554845967,0.484902211,0.0,318.9039222,19.71023324,50.38179248,125.0115855,1.024370056,17.97887089,4.434464638,0.071907251,0.002164593,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,7
58136110,"Lo mein, NFS",Fried rice and lo/chow mein,"Restaurant, Chinese, vegetable lo mein, without meat",lo mein nfs,122.1434624,5.222718546,18.40264741,2.269711414,1.471203394,0.57859861,3.556016972,376.5773043,20.79411995,53.38797508,131.6883873,0.981827631,9.882489242,7.661445638,0.048275405,0.026049472,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,7
58136150,"Lo mein, with beef",Fried rice and lo/chow mein,"Restaurant, Chinese, vegetable lo mein, without meat",lo mein with,137.5484551,8.671220638,16.37752005,1.758271918,1.262410016,1.007546911,13.74189775,329.0820937,19.01559331,83.71844426,170.4899836,1.35223859,13.36703009,3.507641988,0.062377319,0.38774907,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,8
28355260,Lobster gumbo,Seafood mixed dishes,"Okra, frozen, unprepared",lobster gumbo,59.01639344,6.196721311,4.644808743,1.792349727,0.87431694,0.878688525,37.15846995,347.5409836,55.73770492,76.50273224,231.6939891,0.677595628,1.092896175,4.043715847,0.0,0.382513661,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,8
27150060,Lobster newburg,Seafood mixed dishes,"Egg, yolk, raw, fresh",lobster newburg,242.3497268,11.50819672,3.950819672,1.644808743,0.054644809,11.81530055,174.3169399,463.6612022,112.0218579,160.3825137,195.3551913,0.390710383,1.639344262,0.43715847,0.765027322,0.827868852,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,9
27450020,Lobster salad,Seafood mixed dishes,"Salt, table, iodized",lobster salad,138.9885625,7.823839426,2.280294535,1.376579203,0.589070793,1.800713912,74.57950213,400.2504298,43.73177843,87.13463407,203.5060178,0.316887194,0.0,5.301263362,0.124542125,0.678739628,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,8
27250260,"Lobster with bread stuffing, baked",Seafood mixed dishes,"Onions, raw",lobster with bread,181.5,15.6425,10.97,0.9675,0.525,4.62,67.75,617.75,74.0,149.0,267.25,1.0025,11.75,0.175,0.0,2.1475,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,9
27451030,"Lobster with sauce, Puerto Rican style",Seafood mixed dishes,"Peppers, sweet, green, raw",lobster with sauce,163.2231405,11.4731405,4.69214876,2.433884298,0.950413223,1.463016529,67.3553719,700.0,51.23966942,102.0661157,318.5950413,0.696280992,0.0,8.078512397,0.0,0.597107438,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,9
27450310,Lomi salmon,Seafood mixed dishes,"Onions, spring or scallions (includes tops and bulb), raw",lomi salmon,62.20797721,7.572720798,3.34494302,1.822008547,0.939458689,0.48022792,19.06695157,180.1495726,87.78490028,132.991453,266.0470085,0.552065527,0.0,8.532763533,4.786324786,1.536039886,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,10
58302000,"Macaroni and cheese, diet frozen meal",Macaroni and cheese,"Wheat flour, white, all-purpose, enriched, bleached",macaroni and cheese,129.9942379,6.114292341,17.06811145,1.638518414,0.832683735,2.240323567,11.38084613,249.7229476,112.1555732,105.2448681,71.36769325,0.684713711,21.58623598,0.0,0.071704638,0.09426028,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,8
58145113,"Macaroni or noodles with cheese, canned",Macaroni and cheese,"Macaroni and Cheese, canned entree",macaroni or noodles,81.92262155,3.378952764,11.51845901,0.501201056,0.508184805,0.881069758,5.940718931,335.9398555,34.97661836,46.9333241,83.9665354,0.900358024,10.9276076,0.0,0.0,0.151395428,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,9
27250300,Mackerel cake or patty,Seafood mixed dishes,"Potatoes, mashed, ready-to-eat",mackerel cake or,270.8333333,16.5375,10.7625,1.029166667,1.166666667,5.402916667,80.41666667,409.5833333,170.8333333,235.8333333,287.0833333,1.716666667,4.166666667,0.5,4.625,3.35,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,12
27510388,McDouble (McDonalds),Burgers,"Fast foods, cheeseburger; double, regular patty; with condiments",mcdouble mcdonalds,282.0886128,16.24101035,17.9716853,4.158989648,0.914865424,6.96,50.0173913,617.16853,150.0173913,165.0973085,225.9163561,2.350799172,25.91635611,2.914865424,0.208861284,1.279287785,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,11
28160300,"Meat loaf dinner, NFS, frozen meal",Meat mixed dishes,"Meat loaf with potatoes, vegetable, frozen meal",meat loaf dinner,131.9464537,6.622739919,9.760965386,2.953224848,1.029773426,2.33438568,18.41188482,378.2226238,45.80341295,72.89769122,191.7119694,1.061415722,4.485445511,4.895293581,0.048076923,0.553752655,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,7
27260090,"Meat loaf made with beef, veal and pork",Meat mixed dishes,"Spices, pepper, black",meat loaf made,148.994709,18.01507937,6.611507937,1.684259259,0.445767196,1.274470899,73.50529101,304.5238095,54.70899471,175.5026455,276.0978836,1.440343915,7.46031746,0.661375661,0.583333333,1.022222222,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,9
27260010,"Meat loaf, NS as to type of meat",Meat mixed dishes,"Salt, table, iodized",meat loaf ns,200.0250678,16.60189612,6.694708726,1.70068974,0.44318588,3.828801087,76.508457,378.0709737,58.06342602,168.644388,277.5331315,2.098461031,6.118606645,0.565096345,0.310179674,1.459348727,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,8
28160310,"Meat loaf with potatoes, vegetable, frozen meal",Meat mixed dishes,"Tomato products, canned, puree, without salt added",meat loaf with,131.923047,6.620760589,9.789114914,2.96159281,1.046712316,2.322142179,18.43945288,379.0338481,45.63595454,72.90264654,193.3835088,1.062400347,4.476826129,4.775356023,0.047557211,0.554248561,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,7
27360050,"Meat pie, NFS",Meat mixed dishes,"Chicken pot pie, frozen entree, prepared",meat pie nfs,216.8876725,8.041094951,17.25978847,0.904281122,1.156611069,2.900046869,15.49982017,415.6390775,10.46902396,83.57977791,167.4417794,1.548257879,19.77835724,3.435350447,0.0,0.580655712,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,8
58116210,"Meat pie, Puerto Rican style",Turnovers and other grain-based items,"Leavening agents, baking powder, double-acting, sodium aluminum sulfate",meat pie puerto,475.3016733,15.6766049,25.39551654,0.519757253,1.129806223,12.88310414,66.7853645,1103.933238,121.5128888,193.2933275,260.6423939,2.935369945,33.89076388,3.546115867,0.504928216,0.983133199,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,10
58116110,"Meat turnover, Puerto Rican style",Turnovers and other grain-based items,"Peppers, sweet, green, raw",meat turnover puerto,263.7936508,11.6575,22.68212302,1.613789683,1.153174603,3.111829365,72.20436508,370.1587302,21.16071429,124.3055556,192.5238095,1.762380952,26.98412698,6.007936508,0.516233766,0.322301587,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,7
27160010,"Meat with barbecue sauce, NS as to type of meat",Meat mixed dishes,"Sauce, barbecue",meat with barbecue,190.1540358,21.44979968,9.508774503,7.136393846,0.242812686,2.481102528,64.22668116,310.3494697,15.80607218,152.2063322,283.3064002,1.716180153,0.0,0.407802602,0.060192005,1.150290165,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,8
27162010,Meat with tomato-based sauce,Meat mixed dishes,"Tomato products, canned, sauce",meat with tomatobased,144.4280763,18.29339254,3.012582445,2.087430376,0.5672586,2.325289379,52.85172612,334.9060577,12.49942358,129.2446263,288.4091576,1.741372681,0.0,1.608623176,0.088919765,1.001566888,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,9
27510700,Meatball sandwich or sub,Meat and BBQ sandwiches,Meat loaf made with beef,meatball sandwich or,223.1145771,12.33011061,21.69475197,4.382749138,1.557920238,3.610736934,28.33910393,392.9323163,145.4063719,120.3357279,254.2758092,2.226408925,36.12545401,0.574827875,0.074636549,0.894459149,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,6
27160100,"Meatballs, NS as to type of meat, with sauce",Meat mixed dishes,"Beef, ground",meatballs ns as,185.3242814,18.03725183,0.148276285,0.102644794,0.0,4.528400864,94.56492457,794.0621651,22.13304742,146.10571,213.7227703,1.804329769,0.0,0.0,0.23298061,1.850708809,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,10
27118110,"Meatballs, Puerto Rican style",Meat mixed dishes,"Eggs, Grade A, Large, egg whole",meatballs puerto rican,238.6666667,13.83333333,6.833333333,1.926666667,0.8,5.004,66.66666667,794.0,24.66666667,146.6666667,323.3333333,1.8,5.333333333,2.533333333,0.2,0.94,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,9
28110660,"Meatballs, Swedish, in gravy, with noodles, diet frozen meal",Meat mixed dishes,"Bread, crumbs, dry, grated, plain",meatballs swedish in,111.498269,9.613965493,10.5834255,1.266322523,0.88917449,1.176997056,13.55736435,252.587171,24.1811309,100.9142616,146.1147628,1.330298095,16.65272985,0.842133408,0.049860177,0.445305787,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,8
27260050,"Meatballs, with breading, NS as to type of meat, with gravy",Meat mixed dishes,"Gravy, beef, canned, ready-to-serve",meatballs with breading,142.8082822,12.07600615,6.120166596,1.181812327,0.433447958,2.65290782,48.91724259,461.0386252,41.52796042,118.9600025,206.0751653,1.583462808,3.76387985,0.353436539,0.095189929,0.990231515,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,7
27510702,Meatloaf sandwich,Meat and BBQ sandwiches,"Bread, white, commercially prepared",meatloaf sandwich,217.1851852,11.74814815,28.73185185,5.905185185,1.274074074,2.037925926,32.0,507.5555556,124.4444444,125.3333333,203.8518519,2.423703704,41.48148148,0.740740741,0.059259259,0.711111111,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,5
58101830,"Mexican casserole made with ground beef, tomato sauce, cheese, taco seasonings, and corn chips",Other Mexican mixed dishes,"Spices, oregano, dried",mexican casserole made,250.2156973,13.06713725,12.37070698,1.28314953,1.451109203,5.681218331,44.33645495,330.7505318,103.3149259,157.8482624,245.8968854,1.605095071,0.0,1.820541617,0.08601939,0.967126648,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,10
58101910,Mexican pizza,Other Mexican mixed dishes,"Taco, corn tortilla, beef, cheese",mexican pizza,156.1732921,8.577719682,9.813616257,1.675346607,1.286663244,3.214305865,26.10444867,286.3557646,75.48450796,107.9305607,257.911538,1.014138101,0.0,7.180999008,0.074049806,0.710146831,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,8
27445180,Moo Goo Gai Pan,Stir-fry and soy-based sauce mixtures,"Sugars, granulated",moo goo gai,102.9798648,7.160596708,5.582510288,2.402611209,1.25680972,1.211922154,16.84940231,126.7773859,40.81030766,87.723398,243.1310014,0.614493925,0.590339016,12.66485401,0.157890317,0.106422693,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,6
27420160,"Moo Shu pork, without Chinese pancake",Stir-fry and soy-based sauce mixtures,"Onions, spring or scallions (includes tops and bulb), raw",moo shu pork,281.4235245,11.90147935,3.703351737,1.410099601,0.573940297,3.783878168,105.8172178,727.4103707,27.35674366,147.8380384,252.2352323,0.995570733,0.0,6.693342896,0.44884906,0.379845064,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,9
27580070,Multiple meat sandwich wrap,Deli and cured meat sandwiches,"Turkey breast, sliced, prepackaged",multiple meat sandwich,226.09382,13.42354829,19.58182938,2.01804747,1.275638155,4.272101433,38.78862517,920.6180027,172.7440663,268.5352291,281.8726676,1.818293775,28.58449022,0.0,0.717569787,0.532448873,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,9
75414020,"Mushrooms, stuffed",Vegetable dishes,"Chives, raw",mushrooms stuffed,279.9446132,11.21521294,26.61246634,4.002154785,2.338917195,4.073728132,13.88690512,616.4522158,155.8704069,200.7334095,386.4410912,2.051975929,16.41167954,4.565104091,0.510500606,0.357737146,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,8
27150330,Mussels with tomato-based sauce,Seafood mixed dishes,"Mollusks, mussel, blue, raw",mussels with tomatobased,105.3179012,12.41818342,7.431375661,2.05276455,1.103395062,0.435712522,28.00352734,548.6446208,30.52954145,158.6080247,374.4567901,3.768928571,0.0,9.657054674,0.0,10.79953704,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,10
58104140,"Nachos, beef or pork, with beans",Nachos,"Salt, table, iodized",nachos beef or,352.0760233,22.21621541,13.45322025,0.338259052,1.039543014,9.858484224,75.17447885,296.986248,241.8396136,289.1422943,259.3054595,2.059751841,0.0,0.0,0.24765394,1.870697869,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,13
